name;date;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
Yogyakarta;8/17/2022;30.5;21.3;24.5;31.6;21.3;24.9;20.1;78.2;0.1;100;4.2;rain;0;0;23.4;24.1;186.3;1012.3;19.0;24.1;271.8;23.5;9;10;2022-08-17T05:46:46;2022-08-17T17:38:41;0.67;Rain;Clear conditions throughout the day with morning rain.;rain;remote
Yogyakarta;8/18/2022;28.1;20.8;24.0;29.9;20.8;24.5;20.1;79.7;0.7;100;25.0;rain;0;0;27.4;24.1;165.2;1011.3;35.3;24.1;223.6;19.3;7;10;2022-08-18T05:46:22;2022-08-18T17:38:39;0.70;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;8/19/2022;29.6;21.4;24.4;31.2;21.4;24.9;20.4;79.3;0.4;100;16.7;rain;0;0;34.2;23.4;166.8;1011.0;49.8;24.1;208.5;18.0;8;10;2022-08-19T05:45:58;2022-08-19T17:38:37;0.75;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;8/20/2022;30.6;20.3;24.4;31.4;20.3;24.7;18.6;71.9;0.1;100;4.2;rain;0;0;23.0;16.2;224.7;1010.7;46.2;24.1;280.5;24.3;9;10;2022-08-20T05:45:33;2022-08-20T17:38:34;0.77;Rain, Partially cloudy;Clearing in the afternoon with late afternoon rain.;rain;remote
Yogyakarta;8/21/2022;28.1;21.3;24.0;29.8;21.3;24.3;19.8;78.0;0.4;100;16.7;rain;0;0;18.4;13.3;236.8;1010.9;92.6;24.1;165.2;14.4;7;10;2022-08-21T05:45:07;2022-08-21T17:38:30;0.80;Rain, Overcast;Cloudy skies throughout the day with rain in the morning and afternoon.;rain;remote
Yogyakarta;8/22/2022;29.7;20.7;24.1;31.2;20.7;24.6;20.1;79.5;0.3;100;12.5;rain;0;0;25.9;19.4;218.5;1011.1;97.1;24.1;213.1;18.4;8;10;2022-08-22T05:44:41;2022-08-22T17:38:27;0.83;Rain, Overcast;Cloudy skies throughout the day with afternoon rain.;rain;remote
Yogyakarta;8/23/2022;31.0;20.3;24.5;32.4;20.3;24.9;19.3;74.3;0.0;0;0.0;;0;0;25.9;24.8;178.7;1010.9;32.8;24.1;276.7;23.9;10;10;2022-08-23T05:44:14;2022-08-23T17:38:23;0.86;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;8/24/2022;31.0;20.3;24.3;31.8;20.3;24.6;19.3;75.8;0.2;100;8.3;rain;0;0;20.2;21.6;209.6;1011.2;90.1;24.1;280.1;24.1;10;10;2022-08-24T05:43:47;2022-08-24T17:38:18;0.90;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;8/25/2022;29.4;20.5;24.1;30.5;20.5;24.4;19.6;77.7;0.2;100;8.3;rain;0;0;21.6;19.8;203.4;1011.4;77.8;24.1;227.8;19.7;7;10;2022-08-25T05:43:19;2022-08-25T17:38:13;0.93;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;remote
Yogyakarta;8/26/2022;30.4;20.9;24.5;32.3;20.9;25.0;20.4;79.4;0.3;100;12.5;rain;0;0;22.0;18.4;211.9;1010.2;51.3;24.1;218.4;19.0;8;10;2022-08-26T05:42:51;2022-08-26T17:38:08;0.96;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.;rain;remote
Yogyakarta;8/27/2022;29.7;21.1;24.2;31.2;21.1;24.6;19.7;77.9;0.1;100;4.2;rain;0;0;22.0;19.8;205.8;1010.3;71.2;24.1;217.7;18.8;8;10;2022-08-27T05:42:22;2022-08-27T17:38:03;0.00;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.;rain;remote
Yogyakarta;8/28/2022;26.6;20.6;23.1;26.6;20.6;23.1;18.5;76.0;0.2;100;8.3;rain;0;0;21.2;18.0;201.0;1011.1;89.5;24.1;153.3;13.2;5;10;2022-08-28T05:41:53;2022-08-28T17:37:57;0.03;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.;rain;remote
Yogyakarta;8/29/2022;28.8;19.8;23.3;29.7;19.8;23.5;18.2;74.0;0.2;100;8.3;rain;0;0;20.2;20.9;221.1;1011.4;79.5;24.1;201.0;17.3;7;10;2022-08-29T05:41:24;2022-08-29T17:37:51;0.07;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;8/30/2022;28.2;21.4;24.0;29.9;21.4;24.4;20.3;80.9;0.6;100;20.8;rain;0;0;21.2;16.2;208.6;1010.6;86.0;22.5;143.3;12.3;6;10;2022-08-30T05:40:54;2022-08-30T17:37:45;0.10;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;8/31/2022;28.9;21.8;24.4;31.0;21.8;24.9;21.3;83.6;10.0;100;45.8;rain;0;0;17.3;12.6;213.1;1010.0;84.0;19.5;201.8;17.5;8;10;2022-08-31T05:40:24;2022-08-31T17:37:38;0.14;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;9/1/2022;30.6;22.0;25.3;33.1;22.0;26.2;21.4;80.6;3.5;100;33.3;rain;0;0;15.5;12.6;199.4;1009.9;68.3;22.0;270.5;23.6;9;30;2022-09-01T05:39:53;2022-09-01T17:37:32;0.17;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;9/2/2022;33.4;21.9;26.0;34.6;21.9;26.7;20.6;75.0;0.2;100;8.3;rain;0;0;19.4;15.1;232.2;1010.5;18.2;23.8;293.8;25.3;10;10;2022-09-02T05:39:22;2022-09-02T17:37:24;0.21;Rain;Clear conditions throughout the day with rain.;rain;remote
Yogyakarta;9/3/2022;32.0;21.6;25.1;32.7;21.6;25.4;19.7;74.9;0.0;0;0.0;;0;0;19.4;23.8;222.8;1011.3;38.8;24.1;292.0;25.4;10;10;2022-09-03T05:38:50;2022-09-03T17:37:17;0.24;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/4/2022;30.7;20.8;24.3;31.8;20.8;24.6;20.2;80.1;0.2;100;8.3;rain;0;0;21.2;19.8;233.0;1011.6;79.8;24.0;227.5;19.7;10;10;2022-09-04T05:38:19;2022-09-04T17:37:10;0.25;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.;rain;remote
Yogyakarta;9/5/2022;30.2;21.5;24.9;31.9;21.5;25.4;20.7;79.6;0.1;100;4.2;rain;0;0;20.9;16.2;236.6;1011.5;88.7;24.1;228.6;19.8;7;10;2022-09-05T05:37:47;2022-09-05T17:37:02;0.31;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.;rain;remote
Yogyakarta;9/6/2022;30.8;22.2;25.3;33.1;22.2;26.0;21.6;81.5;4.8;100;62.5;rain;0;0;16.2;19.8;214.7;1011.0;50.5;22.8;261.7;22.5;10;10;2022-09-06T05:37:14;2022-09-06T17:36:54;0.35;Rain, Partially cloudy;Becoming cloudy in the afternoon with a chance of rain throughout the day.;rain;remote
Yogyakarta;9/7/2022;31.7;21.5;25.3;34.1;21.5;26.1;21.4;80.8;8.3;100;50.0;rain;0;0;18.0;14.0;222.0;1011.3;58.2;21.3;245.8;21.4;9;10;2022-09-07T05:36:42;2022-09-07T17:36:46;0.39;Rain, Partially cloudy;Becoming cloudy in the afternoon with rain.;rain;remote
Yogyakarta;9/8/2022;31.4;22.2;25.5;32.9;22.2;26.1;21.0;78.4;3.6;100;41.7;rain;0;0;15.8;12.2;219.6;1012.2;81.7;23.6;241.0;20.8;9;10;2022-09-08T05:36:09;2022-09-08T17:36:38;0.42;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;9/9/2022;31.2;22.2;25.4;33.6;22.2;26.2;21.7;82.0;28.0;100;45.8;rain;0;0;16.6;11.2;181.9;1012.4;87.1;16.2;260.3;22.4;9;30;2022-09-09T05:35:36;2022-09-09T17:36:30;0.46;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;9/10/2022;28.6;22.7;24.7;31.0;22.7;25.3;21.9;85.4;16.2;100;66.7;rain;0;0;18.4;12.2;210.1;1012.1;87.3;16.8;217.8;18.8;8;30;2022-09-10T05:35:03;2022-09-10T17:36:21;0.50;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;9/11/2022;27.9;22.1;24.6;30.4;22.1;25.3;21.8;85.3;10.1;100;58.3;rain;0;0;13.3;14.0;188.9;1011.1;78.4;20.4;211.9;18.4;8;30;2022-09-11T05:34:29;2022-09-11T17:36:13;0.53;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;9/12/2022;31.3;22.3;25.6;32.9;22.3;26.2;20.9;77.7;1.3;100;29.2;rain;0;0;20.9;18.4;41.6;1010.5;71.5;23.2;276.3;23.8;10;10;2022-09-12T05:33:56;2022-09-12T17:36:04;0.56;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;9/13/2022;31.5;21.7;25.3;33.5;21.7;26.0;20.6;77.2;0.9;100;25.0;rain;0;0;21.6;23.0;211.2;1012.9;32.9;24.1;296.5;25.6;10;30;2022-09-13T05:33:22;2022-09-13T17:35:56;0.59;Rain, Partially cloudy;Becoming cloudy in the afternoon with rain.;rain;remote
Yogyakarta;9/14/2022;31.9;21.8;25.5;33.2;21.8;26.0;20.3;75.4;0.3;100;12.5;rain;0;0;27.0;25.6;184.3;1013.8;21.3;24.1;290.0;25.1;10;10;2022-09-14T05:32:48;2022-09-14T17:35:47;0.62;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;9/15/2022;29.1;21.9;24.9;31.1;21.9;25.5;20.8;79.7;0.9;100;33.3;rain;0;0;27.4;23.8;175.6;1012.8;72.8;24.0;202.5;17.6;6;10;2022-09-15T05:32:14;2022-09-15T17:35:38;0.65;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;9/16/2022;30.0;21.8;24.7;31.9;21.8;25.2;21.0;81.0;6.8;100;50.0;rain;0;0;23.4;16.6;207.2;1011.8;95.0;20.5;223.5;19.2;8;30;2022-09-16T05:31:40;2022-09-16T17:35:29;0.69;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;9/17/2022;31.2;21.7;25.0;32.7;21.7;25.5;20.3;77.2;1.3;100;12.5;rain;0;0;21.6;19.8;236.8;1011.3;92.9;22.7;283.2;24.3;10;10;2022-09-17T05:31:06;2022-09-17T17:35:21;0.72;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;9/18/2022;30.1;21.8;24.9;32.1;21.8;25.5;20.4;77.4;0.3;100;12.5;rain;0;0;20.5;19.4;217.1;1012.2;79.4;24.1;229.9;19.7;8;10;2022-09-18T05:30:32;2022-09-18T17:35:12;0.75;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;9/19/2022;27.9;22.2;24.4;29.7;22.2;24.9;20.4;79.0;1.5;100;41.7;rain;0;0;26.6;18.0;197.0;1012.6;87.0;24.0;163.0;14.1;6;10;2022-09-19T05:29:58;2022-09-19T17:35:03;0.78;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;9/20/2022;28.0;21.6;24.3;29.3;21.6;24.6;19.8;77.0;0.7;100;25.0;rain;0;0;22.3;20.2;183.4;1012.5;88.1;24.1;158.3;13.6;6;10;2022-09-20T05:29:24;2022-09-20T17:34:55;0.82;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;9/21/2022;30.6;21.8;25.0;32.6;21.8;25.7;21.2;80.9;3.0;100;50.0;rain;0;0;22.7;16.2;217.9;1011.6;98.5;23.1;215.8;18.7;8;30;2022-09-21T05:28:50;2022-09-21T17:34:46;0.85;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;9/22/2022;28.4;22.3;24.9;30.6;22.3;25.6;21.4;82.0;1.0;100;33.3;rain;0;0;22.7;18.4;189.3;1011.3;83.6;24.0;169.0;14.6;7;30;2022-09-22T05:28:16;2022-09-22T17:34:38;0.88;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;9/23/2022;31.3;22.1;25.6;34.2;22.1;26.6;21.7;80.2;9.5;100;54.2;rain;0;0;27.7;18.7;208.0;1011.0;64.5;20.3;267.3;23.3;9;30;2022-09-23T05:27:42;2022-09-23T17:34:29;0.91;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;9/24/2022;30.7;22.7;25.4;33.4;22.7;26.3;21.9;81.9;3.3;100;50.0;rain;0;0;22.7;16.9;198.8;1011.0;75.0;22.5;255.7;22.1;9;30;2022-09-24T05:27:08;2022-09-24T17:34:21;0.95;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;9/25/2022;29.5;22.0;24.9;31.6;22.0;25.7;21.3;81.5;1.2;100;37.5;rain;0;0;24.8;19.8;188.3;1011.2;64.8;23.8;237.7;20.7;8;10;2022-09-25T05:26:34;2022-09-25T17:34:13;0.98;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;9/26/2022;28.4;22.2;24.7;30.1;22.2;25.2;20.7;79.4;1.7;100;62.5;rain;0;0;23.8;20.9;181.7;1011.3;85.2;22.9;185.8;16.2;7;10;2022-09-26T05:26:01;2022-09-26T17:34:05;0.00;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;9/27/2022;30.1;21.2;24.6;31.0;21.2;24.8;19.2;73.8;0.5;100;12.5;rain;0;0;20.5;19.8;201.8;1010.1;81.9;24.1;297.9;25.5;10;10;2022-09-27T05:25:27;2022-09-27T17:33:57;0.05;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;9/28/2022;30.1;21.5;25.0;31.3;21.5;25.4;19.6;73.6;0.4;100;12.5;rain;0;0;22.3;19.4;216.3;1009.3;63.7;24.1;290.0;25.2;9;10;2022-09-28T05:24:54;2022-09-28T17:33:50;0.08;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;9/29/2022;29.4;22.2;24.7;31.2;22.2;25.2;20.3;77.7;0.5;100;20.8;rain;0;0;21.6;16.9;217.2;1009.8;85.9;24.1;190.1;16.3;8;10;2022-09-29T05:24:21;2022-09-29T17:33:42;0.12;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;9/30/2022;28.1;22.0;24.6;30.6;22.0;25.3;21.6;83.9;17.3;100;70.8;rain;0;0;21.2;13.7;197.6;1010.7;97.1;17.7;186.0;15.9;7;10;2022-09-30T05:23:48;2022-09-30T17:33:35;0.15;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/1/2022;28.5;22.8;24.9;31.3;22.8;25.5;22.3;86.5;25.9;100;66.7;rain;0;0;16.6;15.8;196.7;1010.3;75.8;17.3;227.1;19.8;9;30;2022-10-01T05:23:16;2022-10-01T17:33:29;0.19;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/2/2022;29.4;22.5;25.0;32.6;22.5;25.8;22.1;84.5;14.3;100;62.5;rain;0;0;19.1;15.8;222.3;1009.5;67.9;19.2;257.0;22.1;9;30;2022-10-02T05:22:43;2022-10-02T17:33:22;0.23;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/3/2022;27.6;22.5;24.5;29.9;22.5;24.8;21.8;85.1;8.7;100;79.2;rain;0;0;19.8;16.2;217.3;1009.9;87.5;20.9;164.4;14.2;6;10;2022-10-03T05:22:11;2022-10-03T17:33:16;0.25;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/4/2022;29.3;22.6;25.1;31.4;22.6;25.8;20.9;78.8;1.0;100;33.3;rain;0;0;19.1;18.7;218.8;1010.5;74.4;24.1;233.1;20.2;7;10;2022-10-04T05:21:40;2022-10-04T17:33:10;0.30;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/5/2022;28.3;22.2;24.6;30.4;22.2;25.0;20.8;80.3;2.1;100;45.8;rain;0;0;19.8;18.0;211.0;1010.9;93.6;23.8;156.7;13.4;7;10;2022-10-05T05:21:08;2022-10-05T17:33:04;0.33;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/6/2022;27.7;22.5;24.3;29.7;22.5;24.4;21.5;85.0;7.1;100;58.3;rain;0;0;23.8;14.8;194.4;1011.3;95.8;18.4;107.9;9.3;5;10;2022-10-06T05:20:38;2022-10-06T17:32:59;0.37;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/7/2022;28.9;22.0;24.8;31.7;22.0;25.5;21.9;84.4;10.5;100;54.2;rain;0;0;18.0;14.4;224.7;1010.8;95.1;21.1;209.8;18.1;7;30;2022-10-07T05:20:07;2022-10-07T17:32:54;0.40;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;10/8/2022;27.6;22.5;24.1;30.2;22.5;24.4;22.2;89.2;15.1;100;83.3;rain;0;0;19.4;16.2;227.4;1011.4;100.0;17.4;137.4;11.8;6;30;2022-10-08T05:19:37;2022-10-08T17:32:50;0.44;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/9/2022;29.6;22.6;25.0;32.3;22.6;25.7;22.0;84.6;9.6;100;62.5;rain;0;0;18.4;14.8;221.8;1011.6;93.2;19.1;228.5;19.7;10;30;2022-10-09T05:19:07;2022-10-09T17:32:46;0.48;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/10/2022;28.0;22.3;24.8;30.8;22.3;25.4;22.3;86.4;10.1;100;62.5;rain;0;0;14.0;12.6;227.8;1012.0;85.2;22.3;210.9;18.3;7;30;2022-10-10T05:18:38;2022-10-10T17:32:42;0.50;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/11/2022;27.8;22.4;24.7;30.2;22.4;25.2;22.0;85.7;14.8;100;58.3;rain;0;0;16.2;13.3;217.4;1011.6;97.1;18.1;182.1;15.6;7;30;2022-10-11T05:18:09;2022-10-11T17:32:39;0.54;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/12/2022;28.0;22.5;24.8;30.2;22.5;25.5;21.4;82.0;4.5;100;54.2;rain;0;0;25.6;19.4;195.1;1011.3;93.0;22.0;174.7;15.1;7;10;2022-10-12T05:17:41;2022-10-12T17:32:36;0.58;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/13/2022;27.8;21.8;24.3;29.9;21.8;24.6;21.4;84.9;4.9;100;75.0;rain;0;0;22.7;18.0;204.0;1011.0;79.7;19.8;147.2;12.8;5;10;2022-10-13T05:17:13;2022-10-13T17:32:34;0.61;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/14/2022;27.5;22.7;24.5;29.6;22.7;24.9;21.5;83.8;2.5;100;66.7;rain;0;0;18.4;16.6;214.2;1009.8;81.4;20.9;159.0;13.8;5;10;2022-10-14T05:16:46;2022-10-14T17:32:32;0.64;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/15/2022;28.8;22.4;24.8;31.1;22.4;25.3;21.2;81.5;1.1;100;45.8;rain;0;0;19.1;15.1;213.9;1010.3;84.7;23.3;185.8;16.0;8;10;2022-10-15T05:16:20;2022-10-15T17:32:31;0.67;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/16/2022;28.7;22.5;24.9;31.2;22.5;25.5;21.5;82.2;2.4;100;58.3;rain;0;0;22.3;16.9;209.0;1011.9;98.2;23.1;186.6;16.0;7;10;2022-10-16T05:15:54;2022-10-16T17:32:30;0.70;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;10/17/2022;28.4;23.0;24.9;30.9;23.0;25.6;21.6;82.5;5.4;100;54.2;rain;0;0;19.4;15.5;205.8;1011.7;99.8;22.3;188.9;16.3;7;10;2022-10-17T05:15:28;2022-10-17T17:32:30;0.74;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/18/2022;27.3;22.5;24.5;29.6;22.5;25.0;21.8;85.0;6.3;100;41.7;rain;0;0;16.2;13.7;228.0;1010.5;99.7;20.0;156.5;13.5;6;10;2022-10-18T05:15:03;2022-10-18T17:32:30;0.75;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/19/2022;27.4;22.9;24.5;29.8;22.9;24.8;22.0;86.4;6.0;100;70.8;rain;0;0;16.2;16.2;240.1;1010.7;98.7;20.9;146.6;12.7;6;10;2022-10-19T05:14:39;2022-10-19T17:32:31;0.80;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/20/2022;27.6;22.6;24.7;30.1;22.6;25.3;22.4;87.1;12.7;100;54.2;rain;0;0;13.3;10.8;224.7;1011.2;97.9;18.2;172.7;15.0;7;30;2022-10-20T05:14:16;2022-10-20T17:32:33;0.83;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/21/2022;28.1;22.6;24.5;31.1;22.6;25.0;22.3;88.2;23.5;100;58.3;rain;0;0;16.6;11.9;249.5;1012.0;98.9;18.3;147.3;12.9;7;30;2022-10-21T05:13:53;2022-10-21T17:32:35;0.86;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;10/22/2022;31.5;22.6;26.0;35.0;22.6;27.0;22.1;80.3;14.4;100;41.7;rain;0;0;13.3;12.6;232.7;1011.2;96.3;19.2;254.1;22.1;10;30;2022-10-22T05:13:31;2022-10-22T17:32:37;0.90;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;10/23/2022;30.5;23.8;26.0;33.5;23.8;26.9;22.1;80.1;3.2;100;45.8;rain;0;0;26.6;20.9;239.7;1011.0;95.2;23.5;282.4;24.4;10;30;2022-10-23T05:13:10;2022-10-23T17:32:41;0.93;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;10/24/2022;29.9;23.2;25.5;32.5;23.2;26.3;21.7;80.5;2.1;100;37.5;rain;0;0;24.5;20.9;242.8;1011.0;98.4;23.7;243.1;21.1;9;10;2022-10-24T05:12:49;2022-10-24T17:32:45;0.96;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;10/25/2022;28.4;22.3;24.4;30.9;22.3;24.7;21.7;85.1;6.4;100;50.0;rain;0;0;20.9;18.7;227.0;1011.3;99.3;20.0;172.9;15.1;8;10;2022-10-25T05:12:30;2022-10-25T17:32:49;0.00;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;10/26/2022;26.2;20.8;23.0;26.2;20.8;23.0;21.0;88.5;17.5;100;58.3;rain;0;0;30.2;16.2;251.3;1011.2;90.0;16.2;121.8;10.6;8;10;2022-10-26T05:12:11;2022-10-26T17:32:55;0.03;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/27/2022;27.5;21.2;23.3;28.9;21.2;23.6;19.9;81.6;0.7;100;29.2;rain;0;0;25.9;23.0;237.0;1009.9;90.6;24.1;234.7;20.2;9;10;2022-10-27T05:11:53;2022-10-27T17:33:01;0.06;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/28/2022;27.6;20.9;23.5;28.6;20.9;23.6;18.6;75.0;0.0;0;0.0;;0;0;22.3;20.5;229.5;1009.9;88.0;24.1;267.2;23.1;9;10;2022-10-28T05:11:35;2022-10-28T17:33:07;0.10;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;10/29/2022;27.2;20.6;23.4;28.7;20.6;23.5;19.3;78.1;0.9;100;29.2;rain;0;0;19.8;18.4;222.2;1009.8;86.1;24.0;186.7;16.1;7;10;2022-10-29T05:11:19;2022-10-29T17:33:14;0.13;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;10/30/2022;27.5;21.8;23.7;28.8;21.8;23.8;19.5;77.8;1.2;100;45.8;rain;0;0;19.8;18.0;221.7;1010.3;79.7;23.8;175.5;15.3;8;10;2022-10-30T05:11:03;2022-10-30T17:33:22;0.17;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;10/31/2022;30.4;21.1;24.9;31.6;21.1;25.4;20.1;76.6;0.4;100;16.7;rain;0;0;18.0;20.9;228.0;1010.3;75.8;24.1;314.7;27.2;10;10;2022-10-31T05:10:49;2022-10-31T17:33:31;0.21;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;11/1/2022;28.0;22.5;24.5;30.3;22.5;24.9;21.7;84.8;12.5;100;79.2;rain;0;0;20.5;14.8;207.2;1010.6;87.8;19.7;155.7;13.5;7;10;2022-11-01T05:10:35;2022-11-01T17:33:40;0.25;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/2/2022;29.0;22.6;24.8;31.4;22.6;25.2;21.6;82.9;3.7;100;54.2;rain;0;0;19.4;15.5;210.6;1010.8;92.1;22.8;160.2;13.7;7;10;2022-11-02T05:10:22;2022-11-02T17:33:51;0.28;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/3/2022;31.0;22.3;26.0;34.4;22.3;27.3;22.1;80.7;12.4;100;75.0;rain;0;0;14.0;10.8;213.2;1010.3;87.6;19.2;269.2;23.3;9;30;2022-11-03T05:10:10;2022-11-03T17:34:01;0.31;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/4/2022;29.8;23.5;25.7;33.4;23.5;26.8;22.8;84.6;10.0;100;58.3;rain;0;0;18.4;15.5;205.0;1011.9;98.0;20.3;253.4;21.8;9;30;2022-11-04T05:09:59;2022-11-04T17:34:13;0.35;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/5/2022;29.3;23.2;25.5;33.0;23.2;26.4;22.8;85.8;22.8;100;70.8;rain;0;0;15.1;12.6;224.6;1012.0;98.5;18.0;239.5;20.7;9;30;2022-11-05T05:09:49;2022-11-05T17:34:25;0.38;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
